symbol,confidence,contractions_count,base_length_days,volume_trend,breakout_detected,breakout_date,breakout_price,pullback_range_min,pullback_range_max,notes
SO,0.95,2,35,decreasing,True,2026-02-10,90.01,3.1,3.3,2 contractions detected; Pullback range: 3.1% - 3.3%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
EXC,0.9,4,60,stable,True,2026-02-12,47.55,3.2,4.3,4 contractions detected; Pullback range: 3.2% - 4.3%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
GILD,0.8,2,50,stable,True,2026-02-10,147.23,4.6,8.3,2 contractions detected; Pullback range: 4.6% - 8.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
ZTS,0.8,2,37,stable,True,2026-02-10,128.13,6.4,6.8,2 contractions detected; Pullback range: 6.4% - 6.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
WMT,0.8,2,64,stable,True,2026-02-10,126.7,5.0,6.5,2 contractions detected; Pullback range: 5.0% - 6.5%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
MCD,0.8,2,57,stable,True,2026-02-10,325.97,2.8,7.3,2 contractions detected; Pullback range: 2.8% - 7.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
GIS,0.8,2,56,stable,True,2026-02-10,48.66,5.2,13.1,2 contractions detected; Pullback range: 5.2% - 13.1%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
STZ,0.8,2,61,stable,True,2026-02-10,165.63,6.4,11.5,2 contractions detected; Pullback range: 6.4% - 11.5%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
PSX,0.8,2,63,stable,True,2026-02-10,157.31,6.1,12.3,2 contractions detected; Pullback range: 6.1% - 12.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
NSC,0.8,2,58,stable,True,2026-02-10,315.45,5.4,5.7,2 contractions detected; Pullback range: 5.4% - 5.7%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
WM,0.8,4,63,stable,True,2026-02-11,234.66,3.0,6.3,4 contractions detected; Pullback range: 3.0% - 6.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
CMCSA,0.8,2,57,stable,True,2026-02-10,32.31,4.9,5.5,2 contractions detected; Pullback range: 4.9% - 5.5%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
EQIX,0.8,4,62,stable,True,2026-02-10,856.74,3.2,4.9,4 contractions detected; Pullback range: 3.2% - 4.9%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
DLR,0.8,2,27,stable,True,2026-02-10,172.53,3.6,4.9,2 contractions detected; Pullback range: 3.6% - 4.9%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
SHW,0.8,4,57,stable,True,2026-02-12,372.6,3.3,5.6,4 contractions detected; Pullback range: 3.3% - 5.6%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
DD,0.8,2,62,increasing,True,2026-02-10,49.43,3.9,4.0,2 contractions detected; Pullback range: 3.9% - 4.0%; Volume trend: increasing; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.80
CDNS,0.75,3,49,stable,False,,,6.6,8.9,3 contractions detected; Pullback range: 6.6% - 8.9%; Volume trend: stable; Price near recent highs; Confidence: 0.75
HD,0.75,3,56,stable,False,,,3.8,7.8,3 contractions detected; Pullback range: 3.8% - 7.8%; Volume trend: stable; Price near recent highs; Confidence: 0.75
EL,0.75,4,54,stable,False,,,5.6,8.7,4 contractions detected; Pullback range: 5.6% - 8.7%; Volume trend: stable; Price near recent highs; Confidence: 0.75
AVGO,0.7,4,61,increasing,True,2026-02-10,340.44,8.4,22.5,4 contractions detected; Pullback range: 8.4% - 22.5%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
CSCO,0.7,2,62,increasing,True,2026-02-10,86.29,4.0,9.4,2 contractions detected; Pullback range: 4.0% - 9.4%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
NXPI,0.7,4,62,increasing,True,2026-02-11,249.75,6.0,14.8,4 contractions detected; Pullback range: 6.0% - 14.8%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
LOW,0.7,2,56,stable,True,2026-02-10,284.67,5.7,6.6,2 contractions detected; Pullback range: 5.7% - 6.6%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
