symbol,confidence,contractions_count,base_length_days,volume_trend,breakout_detected,breakout_date,breakout_price,pullback_range_min,pullback_range_max,notes
BIIB,0.9,3,47,stable,True,2026-07-02,216.12,5.0,9.8,3 contractions detected; Pullback range: 5.0% - 9.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
TGT,0.9,3,50,stable,True,2026-07-15,138.29,7.4,10.8,3 contractions detected; Pullback range: 7.4% - 10.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
MO,0.9,4,68,decreasing,False,,,4.1,8.8,4 contractions detected; Pullback range: 4.1% - 8.8%; Volume trend: decreasing; Price near recent highs; Confidence: 0.90
VLO,0.9,3,37,stable,True,2026-07-02,267.76,7.2,11.2,3 contractions detected; Pullback range: 7.2% - 11.2%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
BA,0.9,3,54,stable,True,2026-07-06,234.54,7.5,12.3,3 contractions detected; Pullback range: 7.5% - 12.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
WM,0.9,3,67,stable,True,2026-07-02,230.4,6.0,10.0,3 contractions detected; Pullback range: 6.0% - 10.0%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
PSA,0.9,3,60,stable,True,2026-07-02,329.64,5.3,7.6,3 contractions detected; Pullback range: 5.3% - 7.6%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
O,0.9,3,67,stable,True,2026-07-02,63.84,4.4,5.1,3 contractions detected; Pullback range: 4.4% - 5.1%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
LIN,0.9,3,67,stable,True,2026-07-02,546.64,3.6,6.2,3 contractions detected; Pullback range: 3.6% - 6.2%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
ANET,0.8,3,66,increasing,True,2026-07-08,181.05,11.7,24.6,3 contractions detected; Pullback range: 11.7% - 24.6%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
JNJ,0.8,2,46,stable,True,2026-07-02,263.04,5.7,5.8,2 contractions detected; Pullback range: 5.7% - 5.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
TMO,0.8,2,39,stable,True,2026-07-02,523.44,6.0,9.7,2 contractions detected; Pullback range: 6.0% - 9.7%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
LLY,0.8,2,40,stable,True,2026-07-02,1213.91,8.4,8.8,2 contractions detected; Pullback range: 8.4% - 8.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
AMGN,0.8,2,46,stable,True,2026-07-02,374.15,6.3,6.8,2 contractions detected; Pullback range: 6.3% - 6.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
