symbol,confidence,contractions_count,base_length_days,volume_trend,breakout_detected,breakout_date,breakout_price,pullback_range_min,pullback_range_max,notes
ABBV,0.9,3,56,stable,True,2026-03-04,236.19,6.0,11.1,3 contractions detected; Pullback range: 6.0% - 11.1%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
TGT,0.9,2,48,stable,True,2026-03-03,120.8,6.6,9.8,2 contractions detected; Pullback range: 6.6% - 9.8%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
COP,0.9,3,57,increasing,True,2026-03-02,118.24,5.0,8.8,3 contractions detected; Pullback range: 5.0% - 8.8%; Volume trend: increasing; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
LMT,0.9,2,27,stable,True,2026-03-02,676.7,5.3,8.0,2 contractions detected; Pullback range: 5.3% - 8.0%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
MRK,0.8,2,48,stable,True,2026-03-02,121.41,5.3,5.3,2 contractions detected; Pullback range: 5.3% - 5.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
BMY,0.8,2,47,stable,True,2026-03-02,62.34,4.5,6.1,2 contractions detected; Pullback range: 4.5% - 6.1%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
ALL,0.8,3,54,increasing,True,2026-03-02,212.76,5.8,11.1,3 contractions detected; Pullback range: 5.8% - 11.1%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
CVX,0.8,2,45,increasing,True,2026-03-02,189.6,3.1,6.5,2 contractions detected; Pullback range: 3.1% - 6.5%; Volume trend: increasing; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.80
OXY,0.8,2,47,stable,True,2026-03-02,53.95,6.8,7.8,2 contractions detected; Pullback range: 6.8% - 7.8%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.80
GD,0.8,2,47,stable,True,2026-03-02,364.78,7.0,7.2,2 contractions detected; Pullback range: 7.0% - 7.2%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
DLR,0.8,2,27,stable,True,2026-03-02,178.69,3.6,4.9,2 contractions detected; Pullback range: 3.6% - 4.9%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
ABT,0.7,2,52,increasing,True,2026-03-02,114.12,2.3,18.3,2 contractions detected; Pullback range: 2.3% - 18.3%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
CME,0.7,2,63,increasing,True,2026-03-02,318.84,4.6,5.9,2 contractions detected; Pullback range: 4.6% - 5.9%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
CB,0.7,2,56,increasing,True,2026-03-02,342.76,4.0,6.6,2 contractions detected; Pullback range: 4.0% - 6.6%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
AEP,0.7,2,38,stable,True,2026-03-02,133.29,4.1,4.5,2 contractions detected; Pullback range: 4.1% - 4.5%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
EXC,0.7,4,59,increasing,True,2026-03-02,49.17,3.2,4.4,4 contractions detected; Pullback range: 3.2% - 4.4%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
XEL,0.7,2,55,stable,True,2026-03-02,83.8,3.4,3.8,2 contractions detected; Pullback range: 3.4% - 3.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
NVDA,0.65,4,51,stable,False,,,6.6,12.1,4 contractions detected; Pullback range: 6.6% - 12.1%; Volume trend: stable; Price near recent highs; Confidence: 0.65
TSLA,0.65,2,33,stable,False,,,9.7,14.3,2 contractions detected; Pullback range: 9.7% - 14.3%; Volume trend: stable; Price near recent highs; Confidence: 0.65
INTC,0.65,2,34,stable,False,,,16.7,22.6,2 contractions detected; Pullback range: 16.7% - 22.6%; Volume trend: stable; Price near recent highs; Confidence: 0.65
MU,0.65,2,26,stable,False,,,10.5,20.1,2 contractions detected; Pullback range: 10.5% - 20.1%; Volume trend: stable; Price near recent highs; Confidence: 0.65
