symbol,confidence,contractions_count,base_length_days,volume_trend,breakout_detected,breakout_date,breakout_price,pullback_range_min,pullback_range_max,notes
BLK,1.0,2,50,decreasing,True,2026-05-13,1094.1,5.8,6.3,2 contractions detected; Pullback range: 5.8% - 6.3%; Volume trend: decreasing; Price near recent highs; Breakout detected with volume confirmation; Confidence: 1.00
SLB,0.95,2,32,decreasing,True,2026-05-13,55.38,6.0,10.9,2 contractions detected; Pullback range: 6.0% - 10.9%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
UNP,0.95,2,24,decreasing,True,2026-05-15,270.56,3.4,4.7,2 contractions detected; Pullback range: 3.4% - 4.7%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
NOW,0.9,2,28,stable,True,2026-05-18,103.42,10.6,20.0,2 contractions detected; Pullback range: 10.6% - 20.0%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
CSCO,0.9,2,27,stable,True,2026-05-13,101.87,4.6,8.2,2 contractions detected; Pullback range: 4.6% - 8.2%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
DXCM,0.9,2,32,stable,True,2026-05-19,66.95,8.5,11.9,2 contractions detected; Pullback range: 8.5% - 11.9%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
WMT,0.9,4,63,stable,True,2026-05-18,133.34,4.9,7.0,4 contractions detected; Pullback range: 4.9% - 7.0%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
KO,0.9,3,64,stable,True,2026-05-14,80.45,3.2,5.6,3 contractions detected; Pullback range: 3.2% - 5.6%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
CL,0.9,3,32,stable,True,2026-05-13,87.87,4.2,4.6,3 contractions detected; Pullback range: 4.2% - 4.6%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
WELL,0.9,3,57,stable,True,2026-05-13,220.14,5.0,10.2,3 contractions detected; Pullback range: 5.0% - 10.2%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
NVDA,0.8,2,59,stable,True,2026-05-13,225.83,10.2,13.0,2 contractions detected; Pullback range: 10.2% - 13.0%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
AVGO,0.8,2,21,stable,True,2026-05-14,439.79,7.5,8.1,2 contractions detected; Pullback range: 7.5% - 8.1%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
ADI,0.8,2,49,stable,True,2026-05-13,432.39,6.3,8.4,2 contractions detected; Pullback range: 6.3% - 8.4%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
LRCX,0.8,2,31,stable,True,2026-05-13,295.44,7.4,17.7,2 contractions detected; Pullback range: 7.4% - 17.7%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
SNPS,0.8,2,49,stable,True,2026-05-13,509.28,6.6,14.1,2 contractions detected; Pullback range: 6.6% - 14.1%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
FTNT,0.8,2,36,stable,True,2026-05-13,117.69,11.6,11.8,2 contractions detected; Pullback range: 11.6% - 11.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
BIIB,0.8,2,48,stable,True,2026-05-13,204.53,5.4,12.3,2 contractions detected; Pullback range: 5.4% - 12.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
TRV,0.8,2,42,stable,True,2026-05-20,306.96,4.5,7.9,2 contractions detected; Pullback range: 4.5% - 7.9%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
SBUX,0.8,2,63,stable,True,2026-05-13,105.33,4.9,16.4,2 contractions detected; Pullback range: 4.9% - 16.4%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
MDLZ,0.8,4,63,stable,True,2026-05-27,62.25,3.1,6.0,4 contractions detected; Pullback range: 3.1% - 6.0%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
CVX,0.8,2,50,stable,True,2026-05-18,194.34,7.5,17.2,2 contractions detected; Pullback range: 7.5% - 17.2%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
KMI,0.8,2,53,stable,True,2026-05-13,32.81,5.3,11.5,2 contractions detected; Pullback range: 5.3% - 11.5%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
CARR,0.8,2,38,stable,True,2026-05-13,65.57,10.7,11.2,2 contractions detected; Pullback range: 10.7% - 11.2%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
FOXA,0.8,4,60,stable,True,2026-05-13,66.47,5.1,7.5,4 contractions detected; Pullback range: 5.1% - 7.5%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
LIN,0.8,2,45,stable,True,2026-05-13,513.26,4.2,5.4,2 contractions detected; Pullback range: 4.2% - 5.4%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
ROKU,0.8,2,47,stable,True,2026-05-13,125.68,8.3,14.4,2 contractions detected; Pullback range: 8.3% - 14.4%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
DOCU,0.8,4,61,stable,True,2026-05-20,49.73,11.3,14.3,4 contractions detected; Pullback range: 11.3% - 14.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
ADBE,0.75,3,41,stable,False,,,9.4,10.7,3 contractions detected; Pullback range: 9.4% - 10.7%; Volume trend: stable; Price near recent highs; Confidence: 0.75
