symbol,confidence,contractions_count,base_length_days,volume_trend,breakout_detected,breakout_date,breakout_price,pullback_range_min,pullback_range_max,notes
SO,0.95,2,35,decreasing,True,2026-02-04,90.29,3.1,3.3,2 contractions detected; Pullback range: 3.1% - 3.3%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
NXPI,0.9,3,47,stable,True,2026-02-11,249.75,6.0,7.7,3 contractions detected; Pullback range: 6.0% - 7.7%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
PFE,0.9,2,43,stable,True,2026-02-04,26.78,4.0,6.8,2 contractions detected; Pullback range: 4.0% - 6.8%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
PCAR,0.9,2,55,stable,True,2026-02-04,128.45,3.3,3.6,2 contractions detected; Pullback range: 3.3% - 3.6%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
META,0.8,2,48,stable,True,2026-02-09,677.22,10.2,10.9,2 contractions detected; Pullback range: 10.2% - 10.9%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
CSCO,0.8,2,62,increasing,True,2026-02-04,81.16,4.0,9.4,2 contractions detected; Pullback range: 4.0% - 9.4%; Volume trend: increasing; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.80
MCHP,0.8,2,47,stable,True,2026-02-04,78.23,5.0,8.8,2 contractions detected; Pullback range: 5.0% - 8.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
HD,0.8,2,47,stable,True,2026-02-11,390.68,5.7,7.8,2 contractions detected; Pullback range: 5.7% - 7.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
SBUX,0.8,2,41,stable,True,2026-02-04,96.35,5.5,8.3,2 contractions detected; Pullback range: 5.5% - 8.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
HSY,0.8,2,52,increasing,True,2026-02-04,205.79,6.5,6.5,2 contractions detected; Pullback range: 6.5% - 6.5%; Volume trend: increasing; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.80
