symbol,confidence,contractions_count,base_length_days,volume_trend,breakout_detected,breakout_date,breakout_price,pullback_range_min,pullback_range_max,notes
DE,1.0,3,48,stable,True,2025-11-25,498.13,3.5,7.2,3 contractions detected; Pullback range: 3.5% - 7.2%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 1.00
AMAT,0.95,2,24,decreasing,True,2025-11-25,242.46,6.9,7.7,2 contractions detected; Pullback range: 6.9% - 7.7%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
UNP,0.95,2,37,decreasing,True,2025-11-26,229.32,6.0,6.3,2 contractions detected; Pullback range: 6.0% - 6.3%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
FDX,0.95,2,53,decreasing,True,2025-11-25,273.87,4.5,10.2,2 contractions detected; Pullback range: 4.5% - 10.2%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
NSC,0.95,2,40,decreasing,True,2025-11-28,292.09,4.9,5.0,2 contractions detected; Pullback range: 4.9% - 5.0%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
ILMN,0.9,3,60,stable,True,2025-11-25,129.64,7.1,14.6,3 contractions detected; Pullback range: 7.1% - 14.6%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
XOM,0.9,3,46,stable,True,2025-12-01,116.63,3.9,6.2,3 contractions detected; Pullback range: 3.9% - 6.2%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
SPG,0.9,3,58,stable,True,2025-11-28,186.32,3.2,7.3,3 contractions detected; Pullback range: 3.2% - 7.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
ZM,0.9,4,57,stable,True,2025-11-25,86.34,6.4,9.7,4 contractions detected; Pullback range: 6.4% - 9.7%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
AAPL,0.8,2,41,stable,True,2025-11-26,277.55,4.0,5.9,2 contractions detected; Pullback range: 4.0% - 5.9%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
NXPI,0.8,2,30,increasing,True,2025-12-03,227.56,9.7,12.3,2 contractions detected; Pullback range: 9.7% - 12.3%; Volume trend: increasing; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.80
MRK,0.8,2,54,stable,True,2025-11-25,105.66,7.6,8.6,2 contractions detected; Pullback range: 7.6% - 8.6%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
BMY,0.8,2,43,stable,True,2025-11-25,49.05,6.0,10.0,2 contractions detected; Pullback range: 6.0% - 10.0%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
