symbol,confidence,contractions_count,base_length_days,volume_trend,breakout_detected,breakout_date,breakout_price,pullback_range_min,pullback_range_max,notes
NXPI,0.7,2,30,increasing,True,2025-12-05,226.94,9.7,12.3,2 contractions detected; Pullback range: 9.7% - 12.3%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
CI,0.7,2,27,increasing,True,2025-12-12,274.7,3.5,23.1,2 contractions detected; Pullback range: 3.5% - 23.1%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
BAC,0.7,2,28,increasing,True,2025-12-08,53.9,4.2,5.4,2 contractions detected; Pullback range: 4.2% - 5.4%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
EOG,0.7,2,43,stable,True,2025-12-10,111.43,5.0,6.0,2 contractions detected; Pullback range: 5.0% - 6.0%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
PH,0.7,2,67,increasing,True,2025-12-08,879.67,7.3,7.4,2 contractions detected; Pullback range: 7.3% - 7.4%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
AMGN,0.65,2,43,stable,False,,,4.5,5.2,2 contractions detected; Pullback range: 4.5% - 5.2%; Volume trend: stable; Price near recent highs; Confidence: 0.65
ISRG,0.65,4,60,stable,False,,,3.6,7.2,4 contractions detected; Pullback range: 3.6% - 7.2%; Volume trend: stable; Price near recent highs; Confidence: 0.65
BRK.B,0.65,2,53,stable,False,,,4.1,6.3,2 contractions detected; Pullback range: 4.1% - 6.3%; Volume trend: stable; Price near recent highs; Confidence: 0.65
KO,0.65,2,40,stable,False,,,1.8,5.5,2 contractions detected; Pullback range: 1.8% - 5.5%; Volume trend: stable; Price near recent highs; Confidence: 0.65
CL,0.65,2,30,stable,False,,,2.6,7.3,2 contractions detected; Pullback range: 2.6% - 7.3%; Volume trend: stable; Price near recent highs; Confidence: 0.65
XOM,0.65,3,61,stable,False,,,3.9,4.7,3 contractions detected; Pullback range: 3.9% - 4.7%; Volume trend: stable; Price near recent highs; Confidence: 0.65
MPC,0.65,2,32,stable,False,,,7.4,12.8,2 contractions detected; Pullback range: 7.4% - 12.8%; Volume trend: stable; Price near recent highs; Confidence: 0.65
OXY,0.65,2,43,stable,False,,,7.0,8.3,2 contractions detected; Pullback range: 7.0% - 8.3%; Volume trend: stable; Price near recent highs; Confidence: 0.65
SO,0.65,2,43,stable,False,,,3.7,10.8,2 contractions detected; Pullback range: 3.7% - 10.8%; Volume trend: stable; Price near recent highs; Confidence: 0.65
DUK,0.65,3,37,stable,False,,,3.1,6.0,3 contractions detected; Pullback range: 3.1% - 6.0%; Volume trend: stable; Price near recent highs; Confidence: 0.65
AEP,0.65,4,52,stable,False,,,2.9,4.8,4 contractions detected; Pullback range: 2.9% - 4.8%; Volume trend: stable; Price near recent highs; Confidence: 0.65
EXC,0.65,2,37,stable,False,,,3.4,6.6,2 contractions detected; Pullback range: 3.4% - 6.6%; Volume trend: stable; Price near recent highs; Confidence: 0.65
PCG,0.65,2,38,stable,False,,,7.5,9.0,2 contractions detected; Pullback range: 7.5% - 9.0%; Volume trend: stable; Price near recent highs; Confidence: 0.65
HON,0.65,2,41,stable,False,,,7.5,7.7,2 contractions detected; Pullback range: 7.5% - 7.7%; Volume trend: stable; Price near recent highs; Confidence: 0.65
DE,0.65,4,61,stable,False,,,3.5,7.8,4 contractions detected; Pullback range: 3.5% - 7.8%; Volume trend: stable; Price near recent highs; Confidence: 0.65
MMM,0.65,2,40,stable,False,,,5.0,7.8,2 contractions detected; Pullback range: 5.0% - 7.8%; Volume trend: stable; Price near recent highs; Confidence: 0.65
GD,0.65,3,65,stable,False,,,5.4,6.1,3 contractions detected; Pullback range: 5.4% - 6.1%; Volume trend: stable; Price near recent highs; Confidence: 0.65
T,0.65,3,39,increasing,False,,,3.4,8.2,3 contractions detected; Pullback range: 3.4% - 8.2%; Volume trend: increasing; Price near recent highs; Confidence: 0.65
VZ,0.65,4,46,stable,False,,,3.1,6.2,4 contractions detected; Pullback range: 3.1% - 6.2%; Volume trend: stable; Price near recent highs; Confidence: 0.65
TMUS,0.65,2,54,stable,False,,,5.9,13.7,2 contractions detected; Pullback range: 5.9% - 13.7%; Volume trend: stable; Price near recent highs; Confidence: 0.65
DLR,0.65,2,42,stable,False,,,5.8,14.8,2 contractions detected; Pullback range: 5.8% - 14.8%; Volume trend: stable; Price near recent highs; Confidence: 0.65
CCI,0.65,2,49,stable,False,,,7.7,12.7,2 contractions detected; Pullback range: 7.7% - 12.7%; Volume trend: stable; Price near recent highs; Confidence: 0.65
FI,0.65,2,36,increasing,True,2025-12-11,68.16,11.0,52.7,2 contractions detected; Pullback range: 11.0% - 52.7%; Volume trend: increasing; Breakout detected with volume confirmation; Confidence: 0.65
APD,0.65,2,39,stable,False,,,6.2,8.5,2 contractions detected; Pullback range: 6.2% - 8.5%; Volume trend: stable; Price near recent highs; Confidence: 0.65
SHW,0.65,2,29,stable,False,,,8.4,9.8,2 contractions detected; Pullback range: 8.4% - 9.8%; Volume trend: stable; Price near recent highs; Confidence: 0.65
ZM,0.65,4,64,stable,False,,,6.4,10.4,4 contractions detected; Pullback range: 6.4% - 10.4%; Volume trend: stable; Price near recent highs; Confidence: 0.65
GOOGL,0.6,2,50,increasing,True,2025-12-08,313.72,6.2,7.2,2 contractions detected; Pullback range: 6.2% - 7.2%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.60
GOOG,0.6,2,50,increasing,True,2025-12-08,314.45,6.2,7.0,2 contractions detected; Pullback range: 6.2% - 7.0%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.60
INTU,0.55,2,46,stable,False,,,8.1,9.2,2 contractions detected; Pullback range: 8.1% - 9.2%; Volume trend: stable; Price near recent highs; Confidence: 0.55
BSX,0.55,2,39,stable,False,,,7.6,9.1,2 contractions detected; Pullback range: 7.6% - 9.1%; Volume trend: stable; Price near recent highs; Confidence: 0.55
ORCL,0.5,2,55,stable,False,,,20.7,34.8,2 contractions detected; Pullback range: 20.7% - 34.8%; Volume trend: stable; Confidence: 0.50
