symbol,confidence,contractions_count,base_length_days,volume_trend,breakout_detected,breakout_date,breakout_price,pullback_range_min,pullback_range_max,notes
IR,1.0,2,59,decreasing,True,2026-04-17,85.8,10.3,21.0,2 contractions detected; Pullback range: 10.3% - 21.0%; Volume trend: decreasing; Price near recent highs; Breakout detected with volume confirmation; Confidence: 1.00
PANW,0.95,2,53,decreasing,True,2026-04-21,174.96,16.6,18.1,2 contractions detected; Pullback range: 16.6% - 18.1%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
IQV,0.95,2,46,decreasing,True,2026-04-17,176.46,6.0,11.3,2 contractions detected; Pullback range: 6.0% - 11.3%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
MRNA,0.95,2,47,decreasing,True,2026-04-22,55.6,13.8,17.3,2 contractions detected; Pullback range: 13.8% - 17.3%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
ILMN,0.95,2,52,decreasing,True,2026-04-17,134.5,9.3,14.4,2 contractions detected; Pullback range: 9.3% - 14.4%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
SPGI,0.95,2,46,decreasing,True,2026-04-17,442.57,7.5,10.9,2 contractions detected; Pullback range: 7.5% - 10.9%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
BKNG,0.95,3,46,decreasing,True,2026-04-17,192.01,8.6,10.0,3 contractions detected; Pullback range: 8.6% - 10.0%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
ADI,0.9,2,56,stable,True,2026-04-17,371.45,8.4,16.9,2 contractions detected; Pullback range: 8.4% - 16.9%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
AON,0.9,3,42,stable,True,2026-04-17,331.8,6.4,8.9,3 contractions detected; Pullback range: 6.4% - 8.9%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
BK,0.9,2,53,stable,True,2026-04-17,134.57,4.3,9.3,2 contractions detected; Pullback range: 4.3% - 9.3%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
ALL,0.9,3,55,stable,True,2026-04-17,216.16,5.0,5.8,3 contractions detected; Pullback range: 5.0% - 5.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
KMB,0.9,3,48,stable,True,2026-04-17,98.84,3.4,11.7,3 contractions detected; Pullback range: 3.4% - 11.7%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
MDLZ,0.9,4,55,stable,True,2026-04-29,61.04,4.0,12.1,4 contractions detected; Pullback range: 4.0% - 12.1%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
SLB,0.9,2,38,stable,True,2026-04-24,56.15,10.9,17.0,2 contractions detected; Pullback range: 10.9% - 17.0%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
