symbol,confidence,contractions_count,base_length_days,volume_trend,breakout_detected,breakout_date,breakout_price,pullback_range_min,pullback_range_max,notes
UNP,0.95,2,37,decreasing,True,2025-12-03,233.86,6.0,6.3,2 contractions detected; Pullback range: 6.0% - 6.3%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
ACN,0.95,2,56,decreasing,True,2025-12-02,261.02,7.1,8.1,2 contractions detected; Pullback range: 7.1% - 8.1%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
AAPL,0.9,3,61,stable,True,2025-12-03,284.15,4.0,5.9,3 contractions detected; Pullback range: 4.0% - 5.9%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
BMY,0.9,2,43,stable,True,2025-12-03,50.96,6.0,10.0,2 contractions detected; Pullback range: 6.0% - 10.0%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
AMGN,0.9,3,63,stable,True,2025-12-03,345.42,4.5,6.2,3 contractions detected; Pullback range: 4.5% - 6.2%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
VRTX,0.9,4,56,stable,True,2025-12-03,463.13,4.8,6.8,4 contractions detected; Pullback range: 4.8% - 6.8%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
ILMN,0.9,3,60,stable,True,2025-12-03,127.95,7.1,14.6,3 contractions detected; Pullback range: 7.1% - 14.6%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
NKE,0.9,3,62,stable,True,2025-12-05,65.86,7.3,15.7,3 contractions detected; Pullback range: 7.3% - 15.7%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
MCD,0.9,3,43,stable,True,2025-12-05,311.23,3.0,5.9,3 contractions detected; Pullback range: 3.0% - 5.9%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
BKNG,0.9,3,38,stable,True,2025-12-10,5277.2,7.5,12.5,3 contractions detected; Pullback range: 7.5% - 12.5%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
KMI,0.9,3,64,stable,True,2025-12-04,27.84,4.5,9.2,3 contractions detected; Pullback range: 4.5% - 9.2%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
