symbol,confidence,contractions_count,base_length_days,volume_trend,breakout_detected,breakout_date,breakout_price,pullback_range_min,pullback_range_max,notes
MSFT,1.0,3,40,stable,True,2026-05-29,450.24,5.1,8.2,3 contractions detected; Pullback range: 5.1% - 8.2%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 1.00
AVGO,1.0,3,41,stable,True,2026-05-29,446.77,7.5,8.3,3 contractions detected; Pullback range: 7.5% - 8.3%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 1.00
ADBE,1.0,4,54,stable,True,2026-06-01,274.03,9.4,10.7,4 contractions detected; Pullback range: 9.4% - 10.7%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 1.00
DOCU,1.0,4,56,stable,True,2026-05-29,52.52,7.4,14.3,4 contractions detected; Pullback range: 7.4% - 14.3%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 1.00
CSCO,0.95,2,27,decreasing,True,2026-05-28,118.64,4.6,8.2,2 contractions detected; Pullback range: 4.6% - 8.2%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
ORCL,0.9,2,40,stable,True,2026-05-28,203.7,10.9,15.3,2 contractions detected; Pullback range: 10.9% - 15.3%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
CRM,0.9,4,61,stable,True,2026-05-29,191.1,8.4,13.7,4 contractions detected; Pullback range: 8.4% - 13.7%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
NOW,0.9,3,41,stable,True,2026-05-29,124.37,10.6,20.0,3 contractions detected; Pullback range: 10.6% - 20.0%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
MPC,0.9,3,65,stable,True,2026-06-03,267.21,8.6,17.6,3 contractions detected; Pullback range: 8.6% - 17.6%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
RTX,0.9,2,49,stable,True,2026-05-29,179.66,5.1,16.6,2 contractions detected; Pullback range: 5.1% - 16.6%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
ACN,0.9,4,54,stable,True,2026-05-29,187.07,7.9,15.3,4 contractions detected; Pullback range: 7.9% - 15.3%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
META,0.8,2,41,stable,True,2026-05-28,635.29,5.2,13.5,2 contractions detected; Pullback range: 5.2% - 13.5%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
TXN,0.8,2,33,stable,True,2026-05-28,315.95,5.9,8.2,2 contractions detected; Pullback range: 5.9% - 8.2%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
ABBV,0.8,3,51,stable,True,2026-05-28,218.63,6.9,10.2,3 contractions detected; Pullback range: 6.9% - 10.2%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
MRK,0.8,2,47,stable,True,2026-05-28,119.89,3.4,13.0,2 contractions detected; Pullback range: 3.4% - 13.0%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
TMO,0.8,2,38,increasing,True,2026-05-28,487.22,9.7,15.4,2 contractions detected; Pullback range: 9.7% - 15.4%; Volume trend: increasing; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.80
KO,0.8,2,40,stable,True,2026-05-28,80.41,3.2,4.8,2 contractions detected; Pullback range: 3.2% - 4.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
CL,0.8,4,59,stable,True,2026-05-28,91.66,4.2,5.9,4 contractions detected; Pullback range: 4.2% - 5.9%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
KMB,0.8,5,62,stable,True,2026-06-09,100.52,3.4,8.3,5 contractions detected; Pullback range: 3.4% - 8.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
COP,0.8,2,50,decreasing,False,,,11.4,17.4,2 contractions detected; Pullback range: 11.4% - 17.4%; Volume trend: decreasing; Price near recent highs; Confidence: 0.80
PSX,0.8,2,51,stable,True,2026-06-01,180.24,8.8,19.4,2 contractions detected; Pullback range: 8.8% - 19.4%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
KMI,0.8,2,53,decreasing,False,,,5.3,11.5,2 contractions detected; Pullback range: 5.3% - 11.5%; Volume trend: decreasing; Price near recent highs; Confidence: 0.80
PCG,0.8,2,47,stable,True,2026-06-05,17.11,9.7,15.4,2 contractions detected; Pullback range: 9.7% - 15.4%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
