symbol,confidence,contractions_count,base_length_days,volume_trend,breakout_detected,breakout_date,breakout_price,pullback_range_min,pullback_range_max,notes
COIN,0.8,2,58,stable,True,2026-05-11,216.6,17.8,25.8,2 contractions detected; Pullback range: 17.8% - 25.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
DOCU,0.8,4,54,stable,True,2026-05-19,49.42,10.2,14.3,4 contractions detected; Pullback range: 10.2% - 14.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
CRM,0.75,3,53,stable,False,,,11.8,13.3,3 contractions detected; Pullback range: 11.8% - 13.3%; Volume trend: stable; Price near recent highs; Confidence: 0.75
TMUS,0.75,3,43,stable,False,,,5.6,13.2,3 contractions detected; Pullback range: 5.6% - 13.2%; Volume trend: stable; Price near recent highs; Confidence: 0.75
TXN,0.7,2,50,stable,True,2026-05-11,297.76,7.0,8.2,2 contractions detected; Pullback range: 7.0% - 8.2%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
ABBV,0.7,2,29,stable,True,2026-05-19,213.76,8.5,10.2,2 contractions detected; Pullback range: 8.5% - 10.2%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
DUK,0.7,2,45,decreasing,False,,,5.7,6.9,2 contractions detected; Pullback range: 5.7% - 6.9%; Volume trend: decreasing; Price near recent highs; Confidence: 0.70
ADBE,0.65,2,29,stable,False,,,9.4,9.8,2 contractions detected; Pullback range: 9.4% - 9.8%; Volume trend: stable; Price near recent highs; Confidence: 0.65
NOW,0.65,2,56,stable,False,,,20.0,35.9,2 contractions detected; Pullback range: 20.0% - 35.9%; Volume trend: stable; Price near recent highs; Confidence: 0.65
BMY,0.65,2,29,stable,False,,,5.3,7.1,2 contractions detected; Pullback range: 5.3% - 7.1%; Volume trend: stable; Price near recent highs; Confidence: 0.65
AMGN,0.65,2,40,stable,False,,,4.2,11.9,2 contractions detected; Pullback range: 4.2% - 11.9%; Volume trend: stable; Price near recent highs; Confidence: 0.65
GILD,0.65,2,63,stable,False,,,9.9,10.7,2 contractions detected; Pullback range: 9.9% - 10.7%; Volume trend: stable; Price near recent highs; Confidence: 0.65
IDXX,0.65,2,29,stable,False,,,7.8,8.5,2 contractions detected; Pullback range: 7.8% - 8.5%; Volume trend: stable; Price near recent highs; Confidence: 0.65
ICE,0.65,2,34,stable,False,,,5.6,9.3,2 contractions detected; Pullback range: 5.6% - 9.3%; Volume trend: stable; Price near recent highs; Confidence: 0.65
AON,0.65,2,30,stable,False,,,6.4,7.0,2 contractions detected; Pullback range: 6.4% - 7.0%; Volume trend: stable; Price near recent highs; Confidence: 0.65
USB,0.65,2,39,stable,False,,,4.6,4.6,2 contractions detected; Pullback range: 4.6% - 4.6%; Volume trend: stable; Price near recent highs; Confidence: 0.65
CB,0.65,2,34,stable,False,,,3.5,4.8,2 contractions detected; Pullback range: 3.5% - 4.8%; Volume trend: stable; Price near recent highs; Confidence: 0.65
PEP,0.65,2,32,stable,False,,,4.1,4.2,2 contractions detected; Pullback range: 4.1% - 4.2%; Volume trend: stable; Price near recent highs; Confidence: 0.65
MCD,0.65,2,31,stable,False,,,3.1,8.3,2 contractions detected; Pullback range: 3.1% - 8.3%; Volume trend: stable; Price near recent highs; Confidence: 0.65
TJX,0.65,2,41,stable,False,,,5.7,6.4,2 contractions detected; Pullback range: 5.7% - 6.4%; Volume trend: stable; Price near recent highs; Confidence: 0.65
KMB,0.65,4,42,stable,False,,,3.4,8.3,4 contractions detected; Pullback range: 3.4% - 8.3%; Volume trend: stable; Price near recent highs; Confidence: 0.65
SO,0.65,2,45,stable,False,,,6.4,7.0,2 contractions detected; Pullback range: 6.4% - 7.0%; Volume trend: stable; Price near recent highs; Confidence: 0.65
AEP,0.65,2,50,stable,False,,,4.7,7.3,2 contractions detected; Pullback range: 4.7% - 7.3%; Volume trend: stable; Price near recent highs; Confidence: 0.65
EXC,0.65,2,44,stable,False,,,8.8,8.9,2 contractions detected; Pullback range: 8.8% - 8.9%; Volume trend: stable; Price near recent highs; Confidence: 0.65
XEL,0.65,2,46,stable,False,,,7.0,7.8,2 contractions detected; Pullback range: 7.0% - 7.8%; Volume trend: stable; Price near recent highs; Confidence: 0.65
JCI,0.65,3,50,stable,False,,,5.6,9.0,3 contractions detected; Pullback range: 5.6% - 9.0%; Volume trend: stable; Price near recent highs; Confidence: 0.65
SPG,0.65,2,54,stable,False,,,4.7,7.5,2 contractions detected; Pullback range: 4.7% - 7.5%; Volume trend: stable; Price near recent highs; Confidence: 0.65
O,0.65,2,49,stable,False,,,4.2,9.1,2 contractions detected; Pullback range: 4.2% - 9.1%; Volume trend: stable; Price near recent highs; Confidence: 0.65
ACN,0.65,3,43,stable,False,,,10.1,13.0,3 contractions detected; Pullback range: 10.1% - 13.0%; Volume trend: stable; Price near recent highs; Confidence: 0.65
DOW,0.65,2,43,stable,False,,,11.5,18.6,2 contractions detected; Pullback range: 11.5% - 18.6%; Volume trend: stable; Price near recent highs; Confidence: 0.65
PYPL,0.65,3,43,stable,False,,,5.3,7.8,3 contractions detected; Pullback range: 5.3% - 7.8%; Volume trend: stable; Price near recent highs; Confidence: 0.65
KLAC,0.55,2,51,stable,False,,,13.1,15.1,2 contractions detected; Pullback range: 13.1% - 15.1%; Volume trend: stable; Price near recent highs; Confidence: 0.55
BSX,0.55,2,50,increasing,False,,,17.4,17.8,2 contractions detected; Pullback range: 17.4% - 17.8%; Volume trend: increasing; Price near recent highs; Confidence: 0.55
NEE,0.55,2,46,stable,False,,,5.6,6.6,2 contractions detected; Pullback range: 5.6% - 6.6%; Volume trend: stable; Price near recent highs; Confidence: 0.55
