symbol,confidence,contractions_count,base_length_days,volume_trend,breakout_detected,breakout_date,breakout_price,pullback_range_min,pullback_range_max,notes
BLK,1.0,3,54,stable,True,2026-01-05,1119.76,2.3,9.8,3 contractions detected; Pullback range: 2.3% - 9.8%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 1.00
BDX,0.95,2,29,decreasing,True,2025-12-30,195.64,3.5,3.9,2 contractions detected; Pullback range: 3.5% - 3.9%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
TJX,0.95,2,30,decreasing,True,2026-01-08,158.25,2.3,3.4,2 contractions detected; Pullback range: 2.3% - 3.4%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
WM,0.95,2,28,decreasing,True,2025-12-29,222.29,3.0,5.0,2 contractions detected; Pullback range: 3.0% - 5.0%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
NVDA,0.9,3,68,stable,True,2025-12-29,188.22,9.4,15.7,3 contractions detected; Pullback range: 9.4% - 15.7%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
UNH,0.9,3,45,stable,True,2026-01-05,342.02,5.8,17.5,3 contractions detected; Pullback range: 5.8% - 17.5%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
ILMN,0.9,3,47,stable,True,2026-01-05,141.33,5.7,7.1,3 contractions detected; Pullback range: 5.7% - 7.1%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
CME,0.9,4,63,stable,True,2025-12-29,278.42,4.1,6.3,4 contractions detected; Pullback range: 4.1% - 6.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
PNC,0.9,2,42,stable,True,2026-01-05,215.8,2.0,5.8,2 contractions detected; Pullback range: 2.0% - 5.8%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
BK,0.9,4,69,stable,True,2026-01-05,121.04,2.4,7.3,4 contractions detected; Pullback range: 2.4% - 7.3%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
