symbol,confidence,contractions_count,base_length_days,volume_trend,breakout_detected,breakout_date,breakout_price,pullback_range_min,pullback_range_max,notes
MO,1.0,3,59,stable,True,2026-06-26,73.79,6.3,8.8,3 contractions detected; Pullback range: 6.3% - 8.8%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 1.00
MU,0.9,2,45,stable,True,2026-06-26,1132.16,20.3,21.6,2 contractions detected; Pullback range: 20.3% - 21.6%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
TMO,0.9,2,39,stable,True,2026-06-26,513.03,6.0,9.7,2 contractions detected; Pullback range: 6.0% - 9.7%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
BIIB,0.9,4,60,stable,True,2026-06-26,216.03,5.0,9.8,4 contractions detected; Pullback range: 5.0% - 9.8%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
BDX,0.9,2,32,stable,True,2026-06-26,155.92,5.0,8.7,2 contractions detected; Pullback range: 5.0% - 8.7%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
JPM,0.9,2,49,stable,True,2026-06-26,327.57,4.8,7.2,2 contractions detected; Pullback range: 4.8% - 7.2%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
TGT,0.9,3,50,stable,True,2026-06-26,140.39,7.4,10.8,3 contractions detected; Pullback range: 7.4% - 10.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
KMB,0.9,2,29,stable,True,2026-06-26,109.37,5.2,5.7,2 contractions detected; Pullback range: 5.2% - 5.7%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
ULTA,0.9,3,51,stable,True,2026-06-26,488.45,7.0,13.7,3 contractions detected; Pullback range: 7.0% - 13.7%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
VLO,0.9,3,37,stable,True,2026-06-29,266.32,7.2,11.2,3 contractions detected; Pullback range: 7.2% - 11.2%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
ANET,0.8,2,49,increasing,True,2026-07-08,181.05,18.1,24.6,2 contractions detected; Pullback range: 18.1% - 24.6%; Volume trend: increasing; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.80
BRK.B,0.8,2,35,stable,True,2026-06-26,498.66,2.4,4.4,2 contractions detected; Pullback range: 2.4% - 4.4%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
TFC,0.8,2,48,stable,True,2026-06-26,50.49,5.1,10.3,2 contractions detected; Pullback range: 5.1% - 10.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
PNC,0.8,2,40,stable,True,2026-06-26,244.99,3.5,7.2,2 contractions detected; Pullback range: 3.5% - 7.2%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
MET,0.8,2,40,stable,True,2026-06-26,85.95,5.3,5.6,2 contractions detected; Pullback range: 5.3% - 5.6%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
RL,0.8,2,40,increasing,True,2026-06-26,411.16,9.5,15.4,2 contractions detected; Pullback range: 9.5% - 15.4%; Volume trend: increasing; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.80
