symbol,confidence,contractions_count,base_length_days,volume_trend,breakout_detected,breakout_date,breakout_price,pullback_range_min,pullback_range_max,notes
NKE,0.95,2,37,decreasing,True,2026-02-17,64.82,5.8,10.0,2 contractions detected; Pullback range: 5.8% - 10.0%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
SO,0.95,2,35,decreasing,True,2026-02-13,94.21,3.1,3.3,2 contractions detected; Pullback range: 3.1% - 3.3%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
GILD,0.8,2,50,stable,True,2026-02-13,154.98,4.6,8.3,2 contractions detected; Pullback range: 4.6% - 8.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
ZTS,0.8,2,37,stable,True,2026-02-18,129.13,6.4,6.8,2 contractions detected; Pullback range: 6.4% - 6.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
MCD,0.8,2,57,stable,True,2026-02-13,327.58,2.8,7.3,2 contractions detected; Pullback range: 2.8% - 7.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
GIS,0.8,2,56,stable,True,2026-02-13,48.34,5.2,13.1,2 contractions detected; Pullback range: 5.2% - 13.1%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
EXC,0.8,4,60,stable,True,2026-02-13,48.48,3.2,4.3,4 contractions detected; Pullback range: 3.2% - 4.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
NSC,0.8,2,58,stable,True,2026-02-13,314.94,5.4,5.7,2 contractions detected; Pullback range: 5.4% - 5.7%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
WM,0.8,4,63,stable,True,2026-02-13,234.52,3.0,6.3,4 contractions detected; Pullback range: 3.0% - 6.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
CARR,0.8,2,52,stable,True,2026-02-13,65.4,3.9,7.2,2 contractions detected; Pullback range: 3.9% - 7.2%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
CMCSA,0.8,2,57,stable,True,2026-02-13,31.57,4.9,5.5,2 contractions detected; Pullback range: 4.9% - 5.5%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
