symbol,confidence,contractions_count,base_length_days,volume_trend,breakout_detected,breakout_date,breakout_price,pullback_range_min,pullback_range_max,notes
PANW,0.95,2,53,decreasing,True,2026-04-21,174.96,16.6,18.1,2 contractions detected; Pullback range: 16.6% - 18.1%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
JCI,0.95,2,47,decreasing,True,2026-04-09,141.85,9.0,12.1,2 contractions detected; Pullback range: 9.0% - 12.1%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
CARR,0.95,2,60,decreasing,True,2026-04-09,61.46,10.7,19.2,2 contractions detected; Pullback range: 10.7% - 19.2%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
IR,0.95,2,59,decreasing,True,2026-04-09,87.03,10.3,21.0,2 contractions detected; Pullback range: 10.3% - 21.0%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
SCHW,0.9,3,63,stable,True,2026-04-09,97.27,7.0,14.8,3 contractions detected; Pullback range: 7.0% - 14.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
ALL,0.9,4,68,stable,True,2026-04-09,214.52,5.0,8.6,4 contractions detected; Pullback range: 5.0% - 8.6%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
STZ,0.9,4,61,stable,True,2026-04-09,163.07,3.6,11.2,4 contractions detected; Pullback range: 3.6% - 11.2%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
ETN,0.9,3,40,stable,True,2026-04-09,400.44,6.2,11.9,3 contractions detected; Pullback range: 6.2% - 11.9%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
PYPL,0.9,3,28,stable,True,2026-04-13,47.51,7.8,8.3,3 contractions detected; Pullback range: 7.8% - 8.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
BKNG,0.85,2,33,decreasing,True,2026-04-14,181.12,8.9,10.0,2 contractions detected; Pullback range: 8.9% - 10.0%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.85
CHTR,0.85,2,47,decreasing,True,2026-04-20,244.69,10.5,12.4,2 contractions detected; Pullback range: 10.5% - 12.4%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.85
AMD,0.8,3,41,stable,True,2026-04-09,236.64,8.1,13.1,3 contractions detected; Pullback range: 8.1% - 13.1%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
CSCO,0.8,3,57,stable,True,2026-04-09,83.17,7.4,16.7,3 contractions detected; Pullback range: 7.4% - 16.7%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
AMAT,0.8,2,43,stable,True,2026-04-09,397.81,15.6,20.0,2 contractions detected; Pullback range: 15.6% - 20.0%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
LRCX,0.8,2,47,stable,True,2026-04-09,258.76,17.7,24.3,2 contractions detected; Pullback range: 17.7% - 24.3%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
