symbol,confidence,contractions_count,base_length_days,volume_trend,breakout_detected,breakout_date,breakout_price,pullback_range_min,pullback_range_max,notes
AMGN,1.0,2,28,decreasing,True,2025-11-05,319.86,6.1,6.2,2 contractions detected; Pullback range: 6.1% - 6.2%; Volume trend: decreasing; Price near recent highs; Breakout detected with volume confirmation; Confidence: 1.00
EL,0.95,2,53,decreasing,True,2025-10-27,100.46,8.3,10.6,2 contractions detected; Pullback range: 8.3% - 10.6%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
VIA,0.95,2,31,decreasing,True,2025-10-27,51.85,8.0,11.6,2 contractions detected; Pullback range: 8.0% - 11.6%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
CCI,0.95,2,36,decreasing,True,2025-10-27,97.6,4.1,4.1,2 contractions detected; Pullback range: 4.1% - 4.1%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
NVDA,0.9,4,62,stable,True,2025-10-28,201.03,6.2,11.1,4 contractions detected; Pullback range: 6.2% - 11.1%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
AMAT,0.9,3,63,stable,True,2025-10-29,235.75,6.9,7.7,3 contractions detected; Pullback range: 6.9% - 7.7%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
EW,0.9,2,58,stable,True,2025-10-27,80.82,7.7,11.6,2 contractions detected; Pullback range: 7.7% - 11.6%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
IDXX,0.9,4,45,stable,True,2025-11-03,722.94,3.7,9.2,4 contractions detected; Pullback range: 3.7% - 9.2%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
XOM,0.9,3,57,stable,True,2025-10-27,115.94,4.4,6.2,3 contractions detected; Pullback range: 4.4% - 6.2%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
CARR,0.9,2,63,stable,True,2025-10-29,60.75,9.0,14.3,2 contractions detected; Pullback range: 9.0% - 14.3%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
ZM,0.9,4,45,stable,True,2025-10-31,87.23,4.6,7.7,4 contractions detected; Pullback range: 4.6% - 7.7%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
AAPL,0.8,2,56,stable,True,2025-10-27,268.81,5.9,6.4,2 contractions detected; Pullback range: 5.9% - 6.4%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
GOOGL,0.8,2,41,stable,True,2025-10-27,269.27,6.2,6.8,2 contractions detected; Pullback range: 6.2% - 6.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
GOOG,0.8,2,41,stable,True,2025-10-27,269.93,6.2,6.8,2 contractions detected; Pullback range: 6.2% - 6.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
META,0.8,2,40,stable,True,2025-10-27,750.82,4.9,12.6,2 contractions detected; Pullback range: 4.9% - 12.6%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
AVGO,0.8,3,48,stable,True,2025-10-28,372.97,6.8,13.1,3 contractions detected; Pullback range: 6.8% - 13.1%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
CSCO,0.8,2,43,stable,True,2025-10-27,71.39,3.0,5.0,2 contractions detected; Pullback range: 3.0% - 5.0%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
TMO,0.8,2,48,stable,True,2025-10-27,563.78,5.5,8.9,2 contractions detected; Pullback range: 5.5% - 8.9%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
DHR,0.8,2,32,stable,True,2025-10-27,221.01,8.1,8.4,2 contractions detected; Pullback range: 8.1% - 8.4%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
GILD,0.8,2,40,stable,True,2025-10-27,120.47,6.1,6.2,2 contractions detected; Pullback range: 6.1% - 6.2%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
VRTX,0.8,2,48,stable,True,2025-10-31,425.57,4.8,7.1,2 contractions detected; Pullback range: 4.8% - 7.1%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
