symbol,confidence,contractions_count,base_length_days,volume_trend,breakout_detected,breakout_date,breakout_price,pullback_range_min,pullback_range_max,notes
DHR,1.0,3,62,stable,True,2025-10-21,220.77,8.1,12.6,3 contractions detected; Pullback range: 8.1% - 12.6%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 1.00
AEP,1.0,3,57,stable,True,2025-10-29,122.11,2.9,7.1,3 contractions detected; Pullback range: 2.9% - 7.1%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 1.00
FTNT,0.95,2,45,decreasing,True,2025-10-31,86.43,5.2,7.7,2 contractions detected; Pullback range: 5.2% - 7.7%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
UNH,0.95,2,27,decreasing,True,2025-10-21,365.37,3.7,7.6,2 contractions detected; Pullback range: 3.7% - 7.6%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
EL,0.95,2,53,decreasing,True,2025-10-21,98.54,8.3,10.6,2 contractions detected; Pullback range: 8.3% - 10.6%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
NVDA,0.9,3,43,stable,True,2025-10-24,186.26,6.2,11.1,3 contractions detected; Pullback range: 6.2% - 11.1%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
CRM,0.9,3,48,stable,True,2025-10-21,263.41,6.0,9.1,3 contractions detected; Pullback range: 6.0% - 9.1%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
IQV,0.9,4,65,stable,True,2025-10-21,218.67,4.6,9.4,4 contractions detected; Pullback range: 4.6% - 9.4%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
IDXX,0.9,4,45,stable,True,2025-11-03,722.94,3.7,9.2,4 contractions detected; Pullback range: 3.7% - 9.2%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
ILMN,0.9,4,60,stable,True,2025-10-31,123.54,5.9,14.6,4 contractions detected; Pullback range: 5.9% - 14.6%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
WMT,0.9,3,57,stable,True,2025-10-21,106.22,3.9,7.0,3 contractions detected; Pullback range: 3.9% - 7.0%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
DUK,0.9,3,63,stable,True,2025-10-21,128.33,2.6,4.9,3 contractions detected; Pullback range: 2.6% - 4.9%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
HON,0.9,2,62,stable,True,2025-10-23,207.98,5.8,8.4,2 contractions detected; Pullback range: 5.8% - 8.4%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
